Frequency,CMD,S11_r,S11_x,S21_r,S21_x,S12_r,S12_x,S22_r,S22_x
1.29E+07,caps hf  2 38 2 37,-0.61397,0.598171,0.323624,0.308128,0.323905,0.308613,-0.524102,0.660534
1.29E+07,caps hf  2 38 2 38,-0.614079,0.598159,0.323849,0.307776,0.324103,0.308245,-0.522813,0.66159
1.29E+07,caps hf  2 38 2 39,-0.614188,0.598146,0.324074,0.307425,0.324301,0.307877,-0.521525,0.662645
1.29E+07,caps hf  2 38 2 40,-0.614298,0.598134,0.324299,0.307074,0.3245,0.307509,-0.520237,0.663701
1.29E+07,caps hf  2 38 2 41,-0.614407,0.598122,0.324524,0.306723,0.324698,0.307141,-0.518948,0.664756
1.29E+07,caps hf  2 38 2 42,-0.614516,0.59811,0.324749,0.306372,0.324896,0.306773,-0.51766,0.665811
1.29E+07,caps hf  2 38 2 43,-0.614625,0.598098,0.324974,0.30602,0.325095,0.306405,-0.516371,0.666867
1.29E+07,caps hf  2 38 2 44,-0.614735,0.598086,0.325199,0.305669,0.325293,0.306037,-0.515083,0.667922
1.29E+07,caps hf  2 38 2 45,-0.614844,0.598074,0.325424,0.305318,0.325492,0.305669,-0.513794,0.668977
1.29E+07,caps hf  2 38 2 46,-0.614953,0.598062,0.325649,0.304967,0.32569,0.305301,-0.512506,0.670033
1.29E+07,caps hf  2 38 2 47,-0.615062,0.598049,0.325874,0.304615,0.325888,0.304933,-0.511217,0.671088
1.29E+07,caps hf  2 38 2 48,-0.614982,0.597588,0.326524,0.302638,0.327141,0.303025,-0.504744,0.676919
1.29E+07,caps hf  2 38 2 49,-0.615079,0.597559,0.326721,0.302309,0.327322,0.302694,-0.503507,0.67787
1.29E+07,caps hf  2 38 2 50,-0.615176,0.597529,0.326917,0.301979,0.327503,0.302364,-0.502271,0.678821
1.29E+07,caps hf  2 38 2 51,-0.615273,0.5975,0.327114,0.301649,0.327685,0.302033,-0.501035,0.679772
1.29E+07,caps hf  2 38 2 52,-0.615369,0.59747,0.327311,0.30132,0.327866,0.301703,-0.499798,0.680723
1.29E+07,caps hf  2 38 2 53,-0.615466,0.597441,0.327508,0.30099,0.328047,0.301372,-0.498562,0.681673
1.29E+07,caps hf  2 38 2 54,-0.615563,0.597412,0.327705,0.30066,0.328229,0.301042,-0.497326,0.682624
1.29E+07,caps hf  2 38 2 55,-0.61566,0.597382,0.327902,0.30033,0.32841,0.300711,-0.496089,0.683575
1.29E+07,caps hf  2 38 2 56,-0.615757,0.597353,0.328099,0.300001,0.328591,0.300381,-0.494853,0.684526
1.29E+07,caps hf  2 38 2 57,-0.615854,0.597324,0.328296,0.299671,0.328773,0.30005,-0.493617,0.685477
1.29E+07,caps hf  2 38 2 58,-0.61595,0.597294,0.328493,0.299341,0.328954,0.29972,-0.49238,0.686428
1.29E+07,caps hf  2 38 2 59,-0.616047,0.597265,0.32869,0.299011,0.329135,0.299389,-0.491144,0.687379
1.29E+07,caps hf  2 38 2 60,-0.616144,0.597235,0.328886,0.298682,0.329317,0.299059,-0.489908,0.688329
1.29E+07,caps hf  2 38 2 61,-0.616241,0.597206,0.329083,0.298352,0.329498,0.298728,-0.488671,0.68928
1.29E+07,caps hf  2 38 2 62,-0.616338,0.597177,0.32928,0.298022,0.329679,0.298398,-0.487435,0.690231
1.29E+07,caps hf  2 38 2 63,-0.616435,0.597147,0.329477,0.297693,0.329861,0.298067,-0.486199,0.691182
1.29E+07,caps hf  2 38 3 0,-0.616913,0.597138,0.330772,0.295594,0.33119,0.295548,-0.478607,0.697209
1.29E+07,caps hf  2 38 3 1,-0.617036,0.597128,0.330955,0.295262,0.331309,0.295221,-0.477363,0.69806
1.29E+07,caps hf  2 38 3 2,-0.617159,0.597118,0.331138,0.29493,0.331429,0.294894,-0.476119,0.69891
1.29E+07,caps hf  2 38 3 3,-0.617282,0.597108,0.33132,0.294598,0.331549,0.294567,-0.474875,0.699761
1.29E+07,caps hf  2 38 3 4,-0.617405,0.597097,0.331503,0.294266,0.331668,0.29424,-0.473631,0.700612
1.29E+07,caps hf  2 38 3 5,-0.617528,0.597087,0.331686,0.293934,0.331788,0.293913,-0.472387,0.701463
1.29E+07,caps hf  2 38 3 6,-0.617651,0.597077,0.331868,0.293602,0.331908,0.293587,-0.471143,0.702314
1.29E+07,caps hf  2 38 3 7,-0.617774,0.597066,0.332051,0.293271,0.332027,0.29326,-0.469899,0.703164
1.29E+07,caps hf  2 38 3 8,-0.617896,0.597056,0.332233,0.292939,0.332147,0.292933,-0.468655,0.704015
1.29E+07,caps hf  2 38 3 9,-0.618019,0.597046,0.332416,0.292607,0.332267,0.292606,-0.467411,0.704866
1.29E+07,caps hf  2 38 3 10,-0.618142,0.597035,0.332599,0.292275,0.332386,0.292279,-0.466167,0.705717
1.29E+07,caps hf  2 38 3 11,-0.618265,0.597025,0.332781,0.291943,0.332506,0.291952,-0.464923,0.706568
1.29E+07,caps hf  2 38 3 12,-0.618388,0.597015,0.332964,0.291611,0.332626,0.291625,-0.463679,0.707418
1.29E+07,caps hf  2 38 3 13,-0.618511,0.597005,0.333147,0.291279,0.332745,0.291298,-0.462435,0.708269
1.29E+07,caps hf  2 38 3 14,-0.618634,0.596994,0.333329,0.290947,0.332865,0.290971,-0.461191,0.70912
1.29E+07,caps hf  2 38 3 15,-0.618757,0.596984,0.333512,0.290616,0.332985,0.290644,-0.459947,0.709971
1.29E+07,caps hf  2 38 3 16,-0.618863,0.596913,0.334275,0.288332,0.334416,0.289011,-0.453848,0.714824
1.29E+07,caps hf  2 38 3 17,-0.618971,0.596888,0.334429,0.288021,0.334559,0.288685,-0.452641,0.715616
1.29E+07,caps hf  2 38 3 18,-0.61908,0.596862,0.334584,0.28771,0.334702,0.288359,-0.451434,0.716407
1.29E+07,caps hf  2 38 3 19,-0.619188,0.596837,0.334738,0.287399,0.334845,0.288034,-0.450227,0.717199
1.29E+07,caps hf  2 38 3 20,-0.619296,0.596811,0.334893,0.287088,0.334988,0.287708,-0.44902,0.717991
1.29E+07,caps hf  2 38 3 21,-0.619405,0.596786,0.335047,0.286777,0.335131,0.287382,-0.447813,0.718782
1.29E+07,caps hf  2 38 3 22,-0.619513,0.59676,0.335202,0.286466,0.335274,0.287056,-0.446605,0.719574
1.29E+07,caps hf  2 38 3 23,-0.619621,0.596734,0.335356,0.286155,0.335417,0.28673,-0.445398,0.720366
1.29E+07,caps hf  2 38 3 24,-0.61973,0.596709,0.335511,0.285844,0.33556,0.286404,-0.444191,0.721157
1.29E+07,caps hf  2 38 3 25,-0.619838,0.596683,0.335665,0.285533,0.335703,0.286078,-0.442984,0.721949
1.29E+07,caps hf  2 38 3 26,-0.619946,0.596658,0.33582,0.285223,0.335847,0.285752,-0.441777,0.722741
1.29E+07,caps hf  2 38 3 27,-0.620055,0.596632,0.335974,0.284912,0.33599,0.285426,-0.44057,0.723532
1.29E+07,caps hf  2 38 3 28,-0.620163,0.596607,0.336129,0.284601,0.336133,0.2851,-0.439362,0.724324
1.29E+07,caps hf  2 38 3 29,-0.620271,0.596581,0.336283,0.28429,0.336276,0.284774,-0.438155,0.725116
1.29E+07,caps hf  2 38 3 30,-0.62038,0.596556,0.336438,0.283979,0.336419,0.284448,-0.436948,0.725907
1.29E+07,caps hf  2 38 3 31,-0.620488,0.59653,0.336592,0.283668,0.336562,0.284122,-0.435741,0.726699
1.29E+07,caps hf  2 38 3 32,-0.620704,0.596045,0.33738,0.281193,0.33766,0.281332,-0.426217,0.73283
1.29E+07,caps hf  2 38 3 33,-0.620805,0.596048,0.33751,0.280863,0.337793,0.281026,-0.425051,0.73355
1.29E+07,caps hf  2 38 3 34,-0.620905,0.596051,0.33764,0.280534,0.337926,0.280719,-0.423884,0.734271
1.29E+07,caps hf  2 38 3 35,-0.621006,0.596054,0.337771,0.280204,0.338059,0.280413,-0.422717,0.734991
1.29E+07,caps hf  2 38 3 36,-0.621106,0.596057,0.337901,0.279874,0.338192,0.280107,-0.42155,0.735712
1.29E+07,caps hf  2 38 3 37,-0.621206,0.59606,0.338031,0.279544,0.338325,0.279801,-0.420383,0.736432
1.29E+07,caps hf  2 38 3 38,-0.621307,0.596063,0.338161,0.279215,0.338458,0.279494,-0.419217,0.737153
1.29E+07,caps hf  2 38 3 39,-0.621407,0.596066,0.338291,0.278885,0.338591,0.279188,-0.41805,0.737873
1.29E+07,caps hf  2 38 3 40,-0.621508,0.596069,0.338422,0.278555,0.338725,0.278882,-0.416883,0.738594
1.29E+07,caps hf  2 38 3 41,-0.621608,0.596072,0.338552,0.278225,0.338858,0.278575,-0.415716,0.739314
1.29E+07,caps hf  2 38 3 42,-0.621708,0.596075,0.338682,0.277896,0.338991,0.278269,-0.414549,0.740034
1.29E+07,caps hf  2 38 3 43,-0.621809,0.596078,0.338812,0.277566,0.339124,0.277963,-0.413383,0.740755
1.29E+07,caps hf  2 38 3 44,-0.621909,0.596081,0.338942,0.277236,0.339257,0.277656,-0.412216,0.741475
1.29E+07,caps hf  2 38 3 45,-0.62201,0.596084,0.339073,0.276906,0.33939,0.27735,-0.411049,0.742196
1.29E+07,caps hf  2 38 3 46,-0.62211,0.596087,0.339203,0.276577,0.339523,0.277044,-0.409882,0.742916
1.29E+07,caps hf  2 38 3 47,-0.62221,0.59609,0.339333,0.276247,0.339656,0.276737,-0.408715,0.743637
1.29E+07,caps hf  2 38 3 48,-0.623662,0.59523,0.340392,0.27448,0.340617,0.275002,-0.402391,0.747703
1.29E+07,caps hf  2 38 3 49,-0.623675,0.595273,0.340474,0.274184,0.340722,0.274672,-0.401196,0.748362
1.29E+07,caps hf  2 38 3 50,-0.623688,0.595315,0.340557,0.273887,0.340827,0.274342,-0.400002,0.749021
1.29E+07,caps hf  2 38 3 51,-0.623701,0.595357,0.340639,0.27359,0.340932,0.274012,-0.398807,0.749681
1.29E+07,caps hf  2 38 3 52,-0.623714,0.595399,0.340721,0.273294,0.341037,0.273683,-0.397612,0.75034
1.29E+07,caps hf  2 38 3 53,-0.623727,0.595441,0.340804,0.272997,0.341141,0.273353,-0.396418,0.750999
1.29E+07,caps hf  2 38 3 54,-0.62374,0.595483,0.340886,0.272701,0.341246,0.273023,-0.395223,0.751659
1.29E+07,caps hf  2 38 3 55,-0.623753,0.595525,0.340969,0.272404,0.341351,0.272693,-0.394029,0.752318
1.29E+07,caps hf  2 38 3 56,-0.623766,0.595567,0.341051,0.272108,0.341456,0.272363,-0.392834,0.752977
1.29E+07,caps hf  2 38 3 57,-0.623779,0.595609,0.341134,0.271811,0.34156,0.272033,-0.391639,0.753636
1.29E+07,caps hf  2 38 3 58,-0.623792,0.595652,0.341216,0.271514,0.341665,0.271703,-0.390445,0.754296
1.29E+07,caps hf  2 38 3 59,-0.623805,0.595694,0.341299,0.271218,0.34177,0.271374,-0.38925,0.754955
1.29E+07,caps hf  2 38 3 60,-0.623818,0.595736,0.341381,0.270921,0.341875,0.271044,-0.388056,0.755614
1.29E+07,caps hf  2 38 3 61,-0.623831,0.595778,0.341463,0.270625,0.34198,0.270714,-0.386861,0.756274
1.29E+07,caps hf  2 38 3 62,-0.623844,0.59582,0.341546,0.270328,0.342084,0.270384,-0.385666,0.756933
1.29E+07,caps hf  2 38 3 63,-0.623857,0.595862,0.341628,0.270031,0.342189,0.270054,-0.384472,0.757592
1.29E+07,caps hf  2 38 4 0,-0.624121,0.595346,0.342159,0.269419,0.3421,0.269981,-0.383992,0.758508
1.29E+07,caps hf  2 38 4 1,-0.624183,0.595316,0.342262,0.269111,0.342242,0.269683,-0.382856,0.759136
1.29E+07,caps hf  2 38 4 2,-0.624244,0.595286,0.342364,0.268803,0.342385,0.269385,-0.381719,0.759765
1.29E+07,caps hf  2 38 4 3,-0.624306,0.595257,0.342467,0.268495,0.342527,0.269088,-0.380583,7.60E-01
1.29E+07,caps hf  2 38 4 4,-0.624367,0.595227,0.34257,0.268187,0.34267,0.26879,-0.379447,0.761022
1.29E+07,caps hf  2 38 4 5,-0.624429,0.595197,0.342673,0.267879,0.342813,0.268492,-0.378311,0.761651
1.29E+07,caps hf  2 38 4 6,-0.62449,0.595168,0.342776,0.26757,0.342955,0.268195,-0.377175,0.762279
1.29E+07,caps hf  2 38 4 7,-0.624552,0.595138,0.342879,0.267262,0.343098,0.267897,-0.376038,0.762908
1.29E+07,caps hf  2 38 4 8,-0.624613,0.595108,0.342981,0.266954,0.34324,0.267599,-0.374902,0.763536
1.29E+07,caps hf  2 38 4 9,-0.624675,0.595079,0.343084,0.266646,0.343383,0.267302,-0.373766,0.764165
1.29E+07,caps hf  2 38 4 10,-0.624737,0.595049,0.343187,0.266338,0.343526,0.267004,-0.37263,0.764793
1.29E+07,caps hf  2 38 4 11,-0.624798,0.59502,0.34329,0.266029,0.343668,0.266706,-0.371494,0.765422
1.29E+07,caps hf  2 38 4 12,-0.62486,0.59499,0.343393,0.265721,0.343811,0.266409,-0.370357,0.76605
1.29E+07,caps hf  2 38 4 13,-0.624921,0.59496,0.343495,0.265413,0.343953,0.266111,-0.369221,0.766679
1.29E+07,caps hf  2 38 4 14,-0.624983,0.594931,0.343598,0.265105,0.344096,0.265813,-0.368085,0.767308
1.29E+07,caps hf  2 38 4 15,-0.625044,0.594901,0.343701,0.264797,0.344239,0.265516,-0.366949,0.767936
1.29E+07,caps hf  2 38 4 16,-0.62572,0.595382,0.344199,0.263122,0.344543,0.263782,-0.360727,0.77165
1.29E+07,caps hf  2 38 4 17,-0.625816,0.595374,0.34431,0.262861,0.344633,0.263475,-0.359638,0.772159
1.29E+07,caps hf  2 38 4 18,-0.625911,0.595366,0.344421,0.2626,0.344724,0.263168,-0.358549,0.772668
1.29E+07,caps hf  2 38 4 19,-0.626006,0.595358,0.344533,0.262339,0.344814,0.262861,-0.35746,0.773177
1.29E+07,caps hf  2 38 4 20,-0.626101,0.595349,0.344644,0.262078,0.344905,0.262554,-0.356371,0.773686
1.29E+07,caps hf  2 38 4 21,-0.626196,0.595341,0.344756,0.261817,0.344995,0.262248,-0.355282,0.774195
1.29E+07,caps hf  2 38 4 22,-0.626291,0.595333,0.344867,0.261556,0.345086,0.261941,-0.354193,0.774704
1.29E+07,caps hf  2 38 4 23,-0.626387,0.595325,0.344978,0.261295,0.345176,0.261634,-0.353104,0.775213
1.29E+07,caps hf  2 38 4 24,-0.626482,0.595317,0.34509,0.261034,0.345267,0.261327,-0.352015,0.775722
1.29E+07,caps hf  2 38 4 25,-0.626577,0.595309,0.345201,0.260773,0.345357,0.26102,-0.350926,0.776231
1.29E+07,caps hf  2 38 4 26,-0.626672,0.595301,0.345312,0.260512,0.345448,0.260713,-0.349838,0.776739
1.29E+07,caps hf  2 38 4 27,-0.626767,0.595293,0.345424,0.260251,0.345538,0.260407,-0.348749,0.777248
1.29E+07,caps hf  2 38 4 28,-0.626863,0.595285,0.345535,0.25999,0.345629,0.2601,-0.34766,0.777757
1.29E+07,caps hf  2 38 4 29,-0.626958,0.595276,0.345647,0.259729,0.345719,0.259793,-0.346571,0.778266
1.29E+07,caps hf  2 38 4 30,-0.627053,0.595268,0.345758,0.259468,0.34581,0.259486,-0.345482,0.778775
1.29E+07,caps hf  2 38 4 31,-0.627148,0.59526,0.345869,0.259207,0.3459,0.259179,-0.344393,0.779284
1.29E+07,caps hf  2 38 4 32,-0.627067,0.59493,0.34656,0.256743,0.346391,0.257267,-0.335947,0.783285
1.29E+07,caps hf  2 38 4 33,-0.627164,0.594924,0.346635,0.256455,0.346495,0.256936,-0.334842,0.783807
1.29E+07,caps hf  2 38 4 34,-0.62726,0.594918,0.34671,0.256168,0.3466,0.256606,-0.333736,0.78433
1.29E+07,caps hf  2 38 4 35,-0.627356,0.594912,0.346784,0.255881,0.346704,0.256275,-0.33263,0.784852
1.29E+07,caps hf  2 38 4 36,-0.627453,0.594906,0.346859,0.255594,0.346809,0.255944,-0.331525,0.785375
1.29E+07,caps hf  2 38 4 37,-0.627549,0.5949,0.346934,0.255306,0.346914,0.255614,-0.330419,0.785897
1.29E+07,caps hf  2 38 4 38,-0.627645,0.594894,0.347009,0.255019,0.347018,0.255283,-0.329313,0.786419
1.29E+07,caps hf  2 38 4 39,-0.627742,0.594888,0.347084,0.254732,0.347123,0.254953,-0.328208,0.786942
1.29E+07,caps hf  2 38 4 40,-0.627838,0.594882,0.347159,0.254445,0.347227,0.254622,-0.327102,0.787464
1.29E+07,caps hf  2 38 4 41,-0.627934,0.594876,0.347233,0.254157,0.347332,0.254291,-0.325997,0.787987
1.29E+07,caps hf  2 38 4 42,-0.628031,0.59487,0.347308,0.25387,0.347436,0.253961,-0.324891,0.788509
1.29E+07,caps hf  2 38 4 43,-0.628127,0.594864,0.347383,0.253583,0.347541,0.25363,-0.323785,0.789031
1.29E+07,caps hf  2 38 4 44,-0.628223,0.594858,0.347458,0.253296,0.347645,0.2533,-0.32268,0.789554
1.29E+07,caps hf  2 38 4 45,-0.62832,0.594852,0.347533,0.253008,0.34775,0.252969,-0.321574,0.790076
1.29E+07,caps hf  2 38 4 46,-0.628416,0.594846,0.347608,0.252721,0.347854,0.252638,-0.320468,0.790599
1.29E+07,caps hf  2 38 4 47,-0.628512,0.59484,0.347683,0.252434,0.347959,0.252308,-0.319363,0.791121
1.29E+07,caps hf  2 38 4 48,-0.629129,0.595024,0.348174,0.250731,0.34841,0.251367,-0.314381,0.794248
1.29E+07,caps hf  2 38 4 49,-0.629193,0.59502,0.348243,0.25048,0.34846,0.251058,-0.313284,0.794665
1.29E+07,caps hf  2 38 4 50,-0.629258,0.595016,0.348313,0.250229,0.348511,0.25075,-0.312187,0.795082
1.29E+07,caps hf  2 38 4 51,-0.629323,0.595012,0.348383,0.249979,0.348561,0.250441,-0.31109,0.7955
1.29E+07,caps hf  2 38 4 52,-0.629388,0.595008,0.348453,0.249728,0.348612,0.250133,-0.309994,0.795917
1.29E+07,caps hf  2 38 4 53,-0.629453,0.595004,0.348523,0.249477,0.348663,0.249824,-0.308897,0.796334
1.29E+07,caps hf  2 38 4 54,-0.629518,0.595,0.348592,0.249226,0.348713,0.249516,-0.3078,0.796751
1.29E+07,caps hf  2 38 4 55,-0.629583,0.594996,0.348662,0.248975,0.348764,0.249207,-0.306703,0.797169
1.29E+07,caps hf  2 38 4 56,-0.629648,0.594992,0.348732,0.248725,0.348815,0.248898,-0.305606,0.797586
1.29E+07,caps hf  2 38 4 57,-0.629713,0.594988,0.348802,0.248474,0.348865,0.24859,-0.304509,0.798003
1.29E+07,caps hf  2 38 4 58,-0.629778,0.594984,0.348871,0.248223,0.348916,0.248281,-0.303413,0.79842
1.29E+07,caps hf  2 38 4 59,-0.629843,0.59498,0.348941,0.247972,0.348966,0.247973,-0.302316,0.798837
1.29E+07,caps hf  2 38 4 60,-0.629907,0.594976,0.349011,0.247721,0.349017,0.247664,-0.301219,0.799255
1.29E+07,caps hf  2 38 4 61,-0.629972,0.594972,0.349081,0.247471,0.349068,0.247356,-0.300122,0.799672
1.29E+07,caps hf  2 38 4 62,-0.630037,0.594969,0.349151,0.24722,0.349118,0.247047,-0.299025,0.800089
1.29E+07,caps hf  2 38 4 63,-0.630102,0.594965,0.34922,0.246969,0.349169,0.246739,-0.297928,0.800506
1.29E+07,caps hf  2 38 5 0,-0.630579,0.594485,0.349245,0.246187,0.34961,0.246514,-0.296661,0.802503
1.29E+07,caps hf  2 38 5 1,-0.630621,0.594547,0.349322,0.245911,0.349659,0.246242,-0.295626,0.802876
1.29E+07,caps hf  2 38 5 2,-0.630662,0.594609,0.3494,0.245636,0.349707,0.245971,-0.294591,0.80325
1.29E+07,caps hf  2 38 5 3,-0.630704,0.594671,0.349478,0.245361,0.349756,0.245699,-0.293556,0.803623
1.29E+07,caps hf  2 38 5 4,-0.630746,0.594733,0.349555,0.245085,0.349804,0.245427,-0.292521,0.803996
1.29E+07,caps hf  2 38 5 5,-0.630788,0.594795,0.349633,0.24481,0.349853,0.245155,-0.291486,0.80437
1.29E+07,caps hf  2 38 5 6,-0.630829,0.594857,0.34971,0.244535,0.349902,0.244883,-0.290451,0.804743
1.29E+07,caps hf  2 38 5 7,-0.630871,0.594919,0.349788,0.244259,0.34995,0.244611,-0.289417,0.805116
1.29E+07,caps hf  2 38 5 8,-0.630913,0.594981,0.349865,0.243984,0.349999,0.244339,-0.288382,0.80549
1.29E+07,caps hf  2 38 5 9,-0.630955,0.595043,0.349943,0.243709,0.350047,0.244067,-0.287347,0.805863
1.29E+07,caps hf  2 38 5 10,-0.630996,0.595105,0.350021,0.243433,0.350096,0.243795,-0.286312,0.806236
1.29E+07,caps hf  2 38 5 11,-0.631038,0.595167,0.350098,0.243158,0.350145,0.243523,-0.285277,0.80661
1.29E+07,caps hf  2 38 5 12,-0.63108,0.595229,0.350176,0.242883,0.350193,0.243251,-0.284242,0.806983
1.29E+07,caps hf  2 38 5 13,-0.631122,0.595291,0.350253,0.242607,0.350242,0.242979,-0.283207,0.807356
1.29E+07,caps hf  2 38 5 14,-0.631163,0.595353,0.350331,0.242332,0.35029,0.242707,-0.282172,0.80773
1.29E+07,caps hf  2 38 5 15,-0.631205,0.595415,0.350409,0.242057,0.350339,0.242435,-0.281137,0.808103
1.29E+07,caps hf  2 38 5 16,-0.631621,0.594802,0.350662,0.24062,0.350554,0.24058,-0.275296,0.810218
1.29E+07,caps hf  2 38 5 17,-0.63166,0.594796,0.350704,0.240372,0.350621,0.240345,-0.274323,0.810621
1.29E+07,caps hf  2 38 5 18,-0.6317,0.594789,0.350745,0.240123,0.350688,0.240109,-0.273351,0.811023
1.29E+07,caps hf  2 38 5 19,-0.63174,0.594782,0.350786,0.239875,0.350756,0.239874,-0.272378,0.811425
1.29E+07,caps hf  2 38 5 20,-0.63178,0.594776,0.350828,0.239627,0.350823,0.239639,-0.271406,0.811828
1.29E+07,caps hf  2 38 5 21,-0.631819,0.594769,0.350869,0.239379,0.350891,0.239404,-0.270433,0.81223
1.29E+07,caps hf  2 38 5 22,-0.631859,0.594762,0.35091,0.239131,0.350958,0.239169,-0.269461,0.812632
1.29E+07,caps hf  2 38 5 23,-0.631899,0.594756,0.350952,0.238883,0.351025,0.238934,-0.268488,0.813035
1.29E+07,caps hf  2 38 5 24,-0.631938,0.594749,0.350993,0.238635,0.351093,0.238699,-0.267516,0.813437
1.29E+07,caps hf  2 38 5 25,-0.631978,0.594743,0.351034,0.238387,0.35116,0.238463,-0.266544,0.813839
1.29E+07,caps hf  2 38 5 26,-0.632018,0.594736,0.351076,0.238139,0.351227,0.238228,-0.265571,0.814242
1.29E+07,caps hf  2 38 5 27,-0.632058,0.594729,0.351117,0.237891,0.351295,0.237993,-0.264599,0.814644
1.29E+07,caps hf  2 38 5 28,-0.632097,0.594723,0.351158,0.237643,0.351362,0.237758,-0.263626,0.815046
1.29E+07,caps hf  2 38 5 29,-0.632137,0.594716,0.3512,0.237395,0.35143,0.237523,-0.262654,0.815449
1.29E+07,caps hf  2 38 5 30,-0.632177,0.594709,0.351241,0.237147,0.351497,0.237288,-0.261681,0.815851
1.29E+07,caps hf  2 38 5 31,-0.632217,0.594703,0.351282,0.236899,0.351564,0.237053,-0.260709,0.816253
1.29E+07,caps hf  2 38 5 32,-0.632938,0.594677,0.351708,0.235303,0.351799,0.235467,-0.253973,0.818806
1.29E+07,caps hf  2 38 5 33,-0.633031,0.594659,0.351762,0.235058,0.351834,0.235209,-0.253027,0.819119
1.29E+07,caps hf  2 38 5 34,-0.633123,0.594642,0.351816,0.234814,0.35187,0.23495,-0.252081,0.819433
1.29E+07,caps hf  2 38 5 35,-0.633216,0.594624,0.351871,0.234569,0.351905,0.234691,-0.251134,0.819746
1.29E+07,caps hf  2 38 5 36,-0.633308,0.594606,0.351925,0.234325,0.351941,0.234433,-0.250188,0.820059
1.29E+07,caps hf  2 38 5 37,-0.633401,0.594589,0.35198,0.23408,0.351976,0.234174,-0.249242,0.820373
1.29E+07,caps hf  2 38 5 38,-0.633493,0.594571,0.352034,0.233836,0.352011,0.233916,-0.248296,0.820686
1.29E+07,caps hf  2 38 5 39,-0.633585,0.594554,0.352089,0.233591,0.352047,0.233657,-0.247349,0.820999
1.29E+07,caps hf  2 38 5 40,-0.633678,0.594536,0.352143,0.233347,0.352082,0.233398,-0.246403,0.821313
1.29E+07,caps hf  2 38 5 41,-0.63377,0.594519,0.352198,0.233102,0.352118,0.23314,-0.245457,0.821626
1.29E+07,caps hf  2 38 5 42,-0.633863,0.594501,0.352252,0.232858,0.352153,0.232881,-0.244511,0.821939
1.29E+07,caps hf  2 38 5 43,-0.633955,0.594483,0.352306,0.232613,0.352189,0.232623,-0.243565,0.822253
1.29E+07,caps hf  2 38 5 44,-0.634048,0.594466,0.352361,0.232369,0.352224,0.232364,-0.242618,0.822566
1.29E+07,caps hf  2 38 5 45,-0.63414,0.594448,0.352415,0.232125,0.35226,0.232105,-0.241672,0.82288
1.29E+07,caps hf  2 38 5 46,-0.634233,0.594431,0.35247,0.23188,0.352295,0.231847,-0.240726,0.823193
1.29E+07,caps hf  2 38 5 47,-0.634325,0.594413,0.352524,0.231636,0.352331,0.231588,-0.23978,0.823506
1.29E+07,caps hf  2 38 5 48,-0.634046,0.594478,0.352593,0.230406,0.352914,0.230381,-0.234468,0.826346
1.29E+07,caps hf  2 38 5 49,-0.634133,0.594483,0.35264,0.23015,0.35296,0.230115,-0.233514,0.826647
1.29E+07,caps hf  2 38 5 50,-0.63422,0.594488,0.352688,0.229894,0.353007,0.22985,-0.232561,0.826947
1.29E+07,caps hf  2 38 5 51,-0.634308,0.594493,0.352735,0.229638,0.353053,0.229584,-0.231607,0.827247
1.29E+07,caps hf  2 38 5 52,-0.634395,0.594498,0.352783,0.229381,0.353099,0.229319,-0.230654,0.827548
1.29E+07,caps hf  2 38 5 53,-0.634482,0.594503,0.35283,0.229125,0.353146,0.229054,-0.229701,0.827848
1.29E+07,caps hf  2 38 5 54,-0.63457,0.594508,0.352878,0.228869,0.353192,0.228788,-0.228747,0.828149
1.29E+07,caps hf  2 38 5 55,-0.634657,0.594513,0.352925,0.228613,0.353238,0.228523,-0.227794,0.828449
1.29E+07,caps hf  2 38 5 56,-0.634744,0.594519,0.352973,0.228356,0.353285,0.228257,-0.22684,0.828749
1.29E+07,caps hf  2 38 5 57,-0.634831,0.594524,0.35302,0.2281,0.353331,0.227992,-0.225887,0.82905
1.29E+07,caps hf  2 38 5 58,-0.634919,0.594529,0.353068,0.227844,0.353377,0.227727,-0.224934,0.82935
1.29E+07,caps hf  2 38 5 59,-0.635006,0.594534,0.353115,0.227588,0.353424,0.227461,-0.22398,0.829651
1.29E+07,caps hf  2 38 5 60,-0.635093,0.594539,0.353163,0.227331,0.35347,0.227196,-0.223027,0.829951
1.29E+07,caps hf  2 38 5 61,-0.63518,0.594544,0.35321,0.227075,0.353516,0.226931,-0.222073,0.830251
1.29E+07,caps hf  2 38 5 62,-0.635268,0.594549,0.353258,0.226819,0.353563,0.226665,-0.22112,0.830552
1.29E+07,caps hf  2 38 5 63,-0.635355,0.594554,0.353305,0.226563,0.353609,0.2264,-0.220167,0.830852
1.29E+07,caps hf  2 38 6 0,-0.63508,0.595047,0.353384,0.226622,0.353543,0.227138,-0.223124,0.830142
1.29E+07,caps hf  2 38 6 1,-0.63512,0.59507,0.353422,0.226404,0.3536,0.226895,-0.222195,0.830429
